gene_a	gene_b	weight	abs_weight	edge_type
FOLR2	TLR7	0.712835	0.712835	positive
FOLR2	TREM2	0.738847	0.738847	positive
FOLR2	TYROBP	0.750102	0.750102	positive
FOLR2	CD68	0.718978	0.718978	positive
FOLR2	MS4A7	0.76617	0.76617	positive
FOLR2	MSR1	0.765079	0.765079	positive
FOLR2	FCGR2A	0.721964	0.721964	positive
FOLR2	AP1S2	0.700819	0.700819	positive
FOLR2	CD28	0.710694	0.710694	positive
FOLR2	CD80	0.713687	0.713687	positive
FOLR2	CR1	0.702913	0.702913	positive
FOLR2	F13A1	0.832627	0.832627	positive
FOLR2	ITGAM	0.716718	0.716718	positive
FOLR2	LILRB5	0.726455	0.726455	positive
FOLR2	LIPA	0.708232	0.708232	positive
FOLR2	MRC1	0.805884	0.805884	positive
FOLR2	RASGRP4	0.738626	0.738626	positive
FOLR2	TLR4	0.758636	0.758636	positive
DIAPH3	ANLN	0.816578	0.816578	positive
DIAPH3	ASF1B	0.740649	0.740649	positive
DIAPH3	AURKA	0.716058	0.716058	positive
DIAPH3	BIRC5	0.750395	0.750395	positive
DIAPH3	CCNB1	0.743263	0.743263	positive
DIAPH3	CDC45	0.770514	0.770514	positive
DIAPH3	CDK1	0.770253	0.770253	positive
DIAPH3	CENPK	0.723736	0.723736	positive
DIAPH3	CHEK1	0.780057	0.780057	positive
DIAPH3	CLSPN	0.782918	0.782918	positive
DIAPH3	DBF4	0.704804	0.704804	positive
DIAPH3	CENPO	0.713869	0.713869	positive
DIAPH3	CKAP2	0.774771	0.774771	positive
DIAPH3	DTL	0.828294	0.828294	positive
DIAPH3	FAM111B	0.704577	0.704577	positive
DIAPH3	FANCI	0.769921	0.769921	positive
DIAPH3	FBXO5	0.713037	0.713037	positive
DIAPH3	FEN1	0.718431	0.718431	positive
DIAPH3	GINS1	0.713081	0.713081	positive
DIAPH3	HELLS	0.730191	0.730191	positive
DIAPH3	HMMR	0.741195	0.741195	positive
DIAPH3	IQGAP3	0.7112	0.7112	positive
DIAPH3	KIF18A	0.73127	0.73127	positive
DIAPH3	KIF20A	0.775441	0.775441	positive
DIAPH3	KIF20B	0.748214	0.748214	positive
DIAPH3	KPNA2	0.770083	0.770083	positive
DIAPH3	LMNB1	0.709488	0.709488	positive
DIAPH3	MAD2L1	0.772324	0.772324	positive
DIAPH3	MCM2	0.715017	0.715017	positive
DIAPH3	MCM4	0.708827	0.708827	positive
DIAPH3	MCM6	0.76632	0.76632	positive
DIAPH3	MKI67	0.759425	0.759425	positive
DIAPH3	MYBL2	0.754801	0.754801	positive
DIAPH3	NCAPG2	0.748217	0.748217	positive
DIAPH3	PBK	0.710626	0.710626	positive
DIAPH3	RAD51AP1	0.754367	0.754367	positive
DIAPH3	SHCBP1	0.787296	0.787296	positive
DIAPH3	SMC2	0.726341	0.726341	positive
DIAPH3	SPAG5	0.763633	0.763633	positive
DIAPH3	STIL	0.750478	0.750478	positive
DIAPH3	TRIP13	0.711041	0.711041	positive
DIAPH3	TYMS	0.741564	0.741564	positive
DIAPH3	UBE2C	0.700028	0.700028	positive
DIAPH3	UHRF1	0.74901	0.74901	positive
DIAPH3	WDHD1	0.743043	0.743043	positive
DIAPH3	WDR76	0.738895	0.738895	positive
DIAPH3	XRCC2	0.714569	0.714569	positive
DIAPH3	ZNF367	0.730397	0.730397	positive
IL4I1	CCR5	0.704412	0.704412	positive
IL4I1	CD14	0.731193	0.731193	positive
IL4I1	CYTH4	0.746119	0.746119	positive
IL4I1	DOK3	0.705219	0.705219	positive
IL4I1	FCGR1A	0.708237	0.708237	positive
IL4I1	FERMT3	0.75146	0.75146	positive
IL4I1	IL21R	0.761779	0.761779	positive
IL4I1	ITGB7	0.70495	0.70495	positive
IL4I1	LAPTM5	0.705778	0.705778	positive
IL4I1	LCP2	0.702058	0.702058	positive
IL4I1	LILRB2	0.76293	0.76293	positive
IL4I1	LILRB4	0.80353	0.80353	positive
IL4I1	NCF1	0.781744	0.781744	positive
IL4I1	NCF1C	0.717091	0.717091	positive
IL4I1	PSTPIP1	0.710664	0.710664	positive
IL4I1	PTPN7	0.71608	0.71608	positive
IL4I1	SIGLEC10	0.723259	0.723259	positive
IL4I1	SLAMF8	0.786538	0.786538	positive
IL4I1	GBP5	0.739914	0.739914	positive
IL4I1	SLC2A5	0.715665	0.715665	positive
GNG2	FLI1	0.841055	0.841055	positive
GNG2	GAS7	0.731348	0.731348	positive
GNG2	ZEB2	0.804082	0.804082	positive
GNG2	ARHGEF6	0.814537	0.814537	positive
GNG2	CD4	0.763116	0.763116	positive
GNG2	AP1S2	0.708439	0.708439	positive
GNG2	ARHGAP15	0.732599	0.732599	positive
GNG2	ARHGAP25	0.75248	0.75248	positive
GNG2	CCR2	0.740268	0.740268	positive
GNG2	CCR5	0.716583	0.716583	positive
GNG2	CD180	0.702623	0.702623	positive
GNG2	CD28	0.753324	0.753324	positive
GNG2	CSF2RB	0.74573	0.74573	positive
GNG2	DOCK10	0.722185	0.722185	positive
GNG2	DOCK2	0.763846	0.763846	positive
GNG2	ENTPD1	0.722796	0.722796	positive
GNG2	EPB41L2	0.752112	0.752112	positive
GNG2	ETS1	0.77252	0.77252	positive
GNG2	EVI2A	0.721098	0.721098	positive
GNG2	EVI2B	0.778105	0.778105	positive
GNG2	FGL2	0.718499	0.718499	positive
GNG2	FMNL3	0.795038	0.795038	positive
GNG2	GAB3	0.713767	0.713767	positive
GNG2	GGTA1	0.711389	0.711389	positive
GNG2	GIMAP4	0.798131	0.798131	positive
GNG2	GIMAP6	0.800458	0.800458	positive
GNG2	GLIPR1	0.73724	0.73724	positive
GNG2	GYPC	0.723716	0.723716	positive
GNG2	IKZF1	0.803108	0.803108	positive
GNG2	IL10RA	0.717574	0.717574	positive
GNG2	IL16	0.796084	0.796084	positive
GNG2	IRF8	0.743449	0.743449	positive
GNG2	ITGA4	0.82025	0.82025	positive
GNG2	LCP1	0.718327	0.718327	positive
GNG2	LCP2	0.747356	0.747356	positive
GNG2	LPXN	0.714751	0.714751	positive
GNG2	LRRC8C	0.757208	0.757208	positive
GNG2	MPEG1	0.730087	0.730087	positive
GNG2	PIK3CG	0.777024	0.777024	positive
GNG2	PLEKHO2	0.708285	0.708285	positive
GNG2	PPP1R16B	0.726814	0.726814	positive
GNG2	PREX1	0.70906	0.70906	positive
GNG2	PRKCB	0.743904	0.743904	positive
GNG2	PTGER4	0.756353	0.756353	positive
GNG2	PTPRC	0.783038	0.783038	positive
GNG2	RASSF2	0.758295	0.758295	positive
GNG2	RCSD1	0.809597	0.809597	positive
GNG2	SH2B3	0.758838	0.758838	positive
GNG2	TAGAP	0.733957	0.733957	positive
GNG2	TCF4	0.752639	0.752639	positive
GNG2	TLR4	0.730598	0.730598	positive
GNG2	TLR7	0.700182	0.700182	positive
GNG2	WIPF1	0.782859	0.782859	positive
GIMAP4	FLI1	0.843291	0.843291	positive
GIMAP4	ZEB2	0.793166	0.793166	positive
GIMAP4	ARHGEF6	0.832266	0.832266	positive
GIMAP4	CD4	0.864173	0.864173	positive
GIMAP4	IL16	0.813365	0.813365	positive
GIMAP4	ABI3	0.842593	0.842593	positive
GIMAP4	AGAP2	0.703689	0.703689	positive
GIMAP4	AOAH	0.848403	0.848403	positive
GIMAP4	APBB1IP	0.76018	0.76018	positive
GIMAP4	APOL3	0.783989	0.783989	positive
GIMAP4	ARHGAP15	0.845735	0.845735	positive
GIMAP4	ARHGAP25	0.865843	0.865843	positive
GIMAP4	ARHGAP30	0.801363	0.801363	positive
GIMAP4	BIN2	0.823937	0.823937	positive
GIMAP4	CCR5	0.874595	0.874595	positive
GIMAP4	CD2	0.815998	0.815998	positive
GIMAP4	CD300LF	0.701276	0.701276	positive
GIMAP4	CD37	0.80351	0.80351	positive
GIMAP4	CD48	0.810389	0.810389	positive
GIMAP4	CD52	0.729451	0.729451	positive
GIMAP4	CLEC10A	0.779468	0.779468	positive
GIMAP4	CLEC4A	0.725923	0.725923	positive
GIMAP4	CMKLR1	0.860879	0.860879	positive
GIMAP4	CORO1A	0.727477	0.727477	positive
GIMAP4	CSF1R	0.76102	0.76102	positive
GIMAP4	CSF2RB	0.828655	0.828655	positive
GIMAP4	CYTH4	0.834376	0.834376	positive
GIMAP4	DOCK2	0.823551	0.823551	positive
GIMAP4	EVI2A	0.805722	0.805722	positive
GIMAP4	EVI2B	0.859479	0.859479	positive
GIMAP4	FAM78A	0.825971	0.825971	positive
GIMAP4	FCGR1A	0.761052	0.761052	positive
GIMAP4	FCGR3A	0.751368	0.751368	positive
GIMAP4	FERMT3	0.789135	0.789135	positive
GIMAP4	FGL2	0.835867	0.835867	positive
GIMAP4	FGR	0.736738	0.736738	positive
GIMAP4	GAB3	0.721983	0.721983	positive
GIMAP4	GGTA1	0.792072	0.792072	positive
GIMAP4	AP1S2	0.736347	0.736347	positive
GIMAP4	CCL4	0.70218	0.70218	positive
GIMAP4	CCR1	0.733056	0.733056	positive
GIMAP4	CCR2	0.81355	0.81355	positive
GIMAP4	CD180	0.74389	0.74389	positive
GIMAP4	CD28	0.784681	0.784681	positive
GIMAP4	CD3D	0.730882	0.730882	positive
GIMAP4	CD5	0.732721	0.732721	positive
GIMAP4	CD6	0.725094	0.725094	positive
GIMAP4	CD80	0.737859	0.737859	positive
GIMAP4	CD96	0.72144	0.72144	positive
GIMAP4	CTSS	0.708955	0.708955	positive
GIMAP4	CXCR6	0.767955	0.767955	positive
GIMAP4	CYTIP	0.737179	0.737179	positive
GIMAP4	DOCK10	0.703373	0.703373	positive
GIMAP4	DOCK8	0.73517	0.73517	positive
GIMAP4	ETS1	0.719375	0.719375	positive
GIMAP4	FMNL3	0.708499	0.708499	positive
GIMAP4	GBP4	0.775499	0.775499	positive
GIMAP4	GBP5	0.718575	0.718575	positive
GIMAP4	GIMAP2	0.756467	0.756467	positive
GIMAP4	GIMAP5	0.934342	0.934342	positive
GIMAP4	GIMAP6	0.932635	0.932635	positive
GIMAP4	GMFG	0.820995	0.820995	positive
GIMAP4	GYPC	0.757722	0.757722	positive
GIMAP4	HCK	0.728127	0.728127	positive
GIMAP4	HCLS1	0.715942	0.715942	positive
GIMAP4	HCST	0.798898	0.798898	positive
GIMAP4	HLA-DMB	0.709249	0.709249	positive
GIMAP4	HLA-DPA1	0.709103	0.709103	positive
GIMAP4	HLA-DRA	0.704565	0.704565	positive
GIMAP4	HSD11B1	0.727953	0.727953	positive
GIMAP4	HVCN1	0.767311	0.767311	positive
GIMAP4	ICOS	0.76019	0.76019	positive
GIMAP4	IFI30	0.704455	0.704455	positive
GIMAP4	IKZF1	0.849148	0.849148	positive
GIMAP4	IL10RA	0.847343	0.847343	positive
GIMAP4	IL21R	0.786665	0.786665	positive
GIMAP4	IL2RB	0.718298	0.718298	positive
GIMAP4	IL2RG	0.762711	0.762711	positive
GIMAP4	IRF8	0.842875	0.842875	positive
GIMAP4	ITGA4	0.743824	0.743824	positive
GIMAP4	ITGAL	0.820491	0.820491	positive
GIMAP4	ITGB2	0.703722	0.703722	positive
GIMAP4	ITGB7	0.701545	0.701545	positive
GIMAP4	JAK2	0.719562	0.719562	positive
GIMAP4	KBTBD8	0.704378	0.704378	positive
GIMAP4	KLHL6	0.72716	0.72716	positive
GIMAP4	LAPTM5	0.822094	0.822094	positive
GIMAP4	LCP1	0.774566	0.774566	positive
GIMAP4	LCP2	0.877976	0.877976	positive
GIMAP4	LILRB2	0.777559	0.777559	positive
GIMAP4	LILRB4	0.755531	0.755531	positive
GIMAP4	LPXN	0.856455	0.856455	positive
GIMAP4	LRRC8C	0.731508	0.731508	positive
GIMAP4	LST1	0.701649	0.701649	positive
GIMAP4	MAFB	0.73967	0.73967	positive
GIMAP4	MAP4K1	0.721134	0.721134	positive
GIMAP4	MFNG	0.714705	0.714705	positive
GIMAP4	MPEG1	0.83641	0.83641	positive
GIMAP4	MS4A7	0.723131	0.723131	positive
GIMAP4	NCF1	0.763742	0.763742	positive
GIMAP4	NCF1C	0.722716	0.722716	positive
GIMAP4	NFAM1	0.760058	0.760058	positive
GIMAP4	NLRC3	0.729425	0.729425	positive
GIMAP4	NLRP3	0.707094	0.707094	positive
GIMAP4	P2RX7	0.704537	0.704537	positive
GIMAP4	PARVG	0.704402	0.704402	positive
GIMAP4	PDCD1LG2	0.783387	0.783387	positive
GIMAP4	PIK3AP1	0.790109	0.790109	positive
GIMAP4	PIK3CG	0.744172	0.744172	positive
GIMAP4	PIK3R5	0.756214	0.756214	positive
GIMAP4	PLEKHO2	0.832828	0.832828	positive
GIMAP4	PPP1R16B	0.716602	0.716602	positive
GIMAP4	PREX1	0.75191	0.75191	positive
GIMAP4	PRKCB	0.7839	0.7839	positive
GIMAP4	PSTPIP1	0.765321	0.765321	positive
GIMAP4	PTGER4	0.742576	0.742576	positive
GIMAP4	PTPN7	0.796227	0.796227	positive
GIMAP4	PTPRC	0.875246	0.875246	positive
GIMAP4	RCSD1	0.86465	0.86465	positive
GIMAP4	SAMHD1	0.706168	0.706168	positive
GIMAP4	SAMSN1	0.763012	0.763012	positive
GIMAP4	SELPLG	0.816328	0.816328	positive
GIMAP4	SERPING1	0.717623	0.717623	positive
GIMAP4	SH2B3	0.753052	0.753052	positive
GIMAP4	SIGLEC10	0.765703	0.765703	positive
GIMAP4	SIRPA	0.732214	0.732214	positive
GIMAP4	SLA	0.782585	0.782585	positive
GIMAP4	SLAMF8	0.827279	0.827279	positive
GIMAP4	SLC15A3	0.716135	0.716135	positive
GIMAP4	SLC1A3	0.7016	0.7016	positive
GIMAP4	SLC31A2	0.740649	0.740649	positive
GIMAP4	SLC7A7	0.759512	0.759512	positive
GIMAP4	SLCO2B1	0.754675	0.754675	positive
GIMAP4	SP140	0.710698	0.710698	positive
GIMAP4	SPN	0.759298	0.759298	positive
GIMAP4	STX11	0.796678	0.796678	positive
GIMAP4	TAGAP	0.813172	0.813172	positive
GIMAP4	TIGIT	0.731648	0.731648	positive
GIMAP4	TLR4	0.804774	0.804774	positive
GIMAP4	TLR7	0.810177	0.810177	positive
GIMAP4	TNFRSF1B	0.740426	0.740426	positive
GIMAP4	TNFSF13B	0.810439	0.810439	positive
GIMAP4	TYROBP	0.723649	0.723649	positive
GIMAP4	WIPF1	0.813018	0.813018	positive
SLK	EIF3A	0.709203	0.709203	positive
COL5A1	AEBP1	0.839556	0.839556	positive
COL5A1	ANGPTL2	0.845756	0.845756	positive
COL5A1	ANTXR1	0.739217	0.739217	positive
COL5A1	BGN	0.824239	0.824239	positive
COL5A1	CALD1	0.71675	0.71675	positive
COL5A1	COL1A2	0.951591	0.951591	positive
COL5A1	COL3A1	0.930548	0.930548	positive
COL5A1	ADAM12	0.825318	0.825318	positive
COL5A1	ADAMTS2	0.84894	0.84894	positive
COL5A1	BNC2	0.727573	0.727573	positive
COL5A1	CCDC80	0.770306	0.770306	positive
COL5A1	COL12A1	0.817036	0.817036	positive
COL5A1	COL15A1	0.807222	0.807222	positive
COL5A1	COL1A1	0.922247	0.922247	positive
COL5A1	COL4A1	0.75151	0.75151	positive
COL5A1	COL4A2	0.751947	0.751947	positive
COL5A1	COL5A2	0.928801	0.928801	positive
COL5A1	COL6A2	0.814421	0.814421	positive
COL5A1	COL6A3	0.906376	0.906376	positive
COL5A1	CPZ	0.722969	0.722969	positive
COL5A1	EMILIN1	0.804476	0.804476	positive
COL5A1	FAP	0.746863	0.746863	positive
COL5A1	FBLN2	0.742788	0.742788	positive
COL5A1	FBN1	0.809891	0.809891	positive
COL5A1	FN1	0.742914	0.742914	positive
COL5A1	FNDC1	0.775506	0.775506	positive
COL5A1	FSTL1	0.718199	0.718199	positive
COL5A1	ISLR	0.780688	0.780688	positive
COL5A1	ITGA11	0.836532	0.836532	positive
COL5A1	LAMA4	0.765103	0.765103	positive
COL5A1	LRRC15	0.786495	0.786495	positive
COL5A1	MMP14	0.70616	0.70616	positive
COL5A1	MXRA5	0.852539	0.852539	positive
COL5A1	PDGFRB	0.807491	0.807491	positive
COL5A1	POSTN	0.809096	0.809096	positive
COL5A1	SGCD	0.704255	0.704255	positive
COL5A1	SPARC	0.835241	0.835241	positive
COL5A1	SSC5D	0.720235	0.720235	positive
COL5A1	SULF1	0.788289	0.788289	positive
COL5A1	THBS2	0.90903	0.90903	positive
COL5A1	UNC5B	0.786385	0.786385	positive
COL5A1	VCAN	0.800455	0.800455	positive
HLA-DMA	CD74	0.915735	0.915735	positive
HLA-DMA	CIITA	0.808697	0.808697	positive
HLA-DMA	HLA-DMB	0.866466	0.866466	positive
HLA-DMA	HLA-DPA1	0.883277	0.883277	positive
HLA-DMA	HLA-DPB1	0.903619	0.903619	positive
HLA-DMA	HLA-DRA	0.893535	0.893535	positive
HLA-DMA	NCF4	0.728062	0.728062	positive
HLA-DMA	HLA-DOA	0.820852	0.820852	positive
HLA-DMA	HLA-E	0.706626	0.706626	positive
HLA-DMA	NAPSB	0.702033	0.702033	positive
HLA-DMA	HLA-DRB1	0.837511	0.837511	positive
HLA-DMA	HLA-DRB5	0.740177	0.740177	positive
SYNPO	LTBP2	0.7024	0.7024	positive
PSME1	PSME2	0.826112	0.826112	positive
HIPK3	RAPGEF6	0.714305	0.714305	positive
HIPK3	ASXL2	0.788628	0.788628	positive
HIPK3	CCNT1	0.728572	0.728572	positive
HIPK3	ETV3	0.712386	0.712386	positive
HIPK3	IL6ST	0.844457	0.844457	positive
HIPK3	LIMS1	0.708452	0.708452	positive
HIPK3	NCOA2	0.778261	0.778261	positive
HIPK3	REST	0.800376	0.800376	positive
HIPK3	SERINC5	0.749519	0.749519	positive
HIPK3	TAOK1	0.713862	0.713862	positive
TAGLN	DCN	0.712951	0.712951	positive
TAGLN	MYLK	0.71758	0.71758	positive
TAGLN	AEBP1	0.749623	0.749623	positive
TAGLN	BGN	0.806335	0.806335	positive
TAGLN	CNN1	0.902467	0.902467	positive
TAGLN	ISLR	0.750648	0.750648	positive
TAGLN	ITGA11	0.734011	0.734011	positive
TAGLN	LUM	0.749641	0.749641	positive
TAGLN	SGCD	0.706026	0.706026	positive
TAGLN	SPARC	0.788966	0.788966	positive
TAGLN	NBL1	0.704308	0.704308	positive
TAGLN	THBS2	0.714984	0.714984	positive
PSTPIP1	CD4	0.759665	0.759665	positive
PSTPIP1	IL16	0.77909	0.77909	positive
PSTPIP1	ABI3	0.827211	0.827211	positive
PSTPIP1	AGAP2	0.78125	0.78125	positive
PSTPIP1	AOAH	0.744912	0.744912	positive
PSTPIP1	APBB1IP	0.708209	0.708209	positive
PSTPIP1	APOL3	0.723697	0.723697	positive
PSTPIP1	ARHGAP15	0.765626	0.765626	positive
PSTPIP1	ARHGAP25	0.772077	0.772077	positive
PSTPIP1	ARHGAP30	0.818313	0.818313	positive
PSTPIP1	BIN2	0.806158	0.806158	positive
PSTPIP1	CCR5	0.802563	0.802563	positive
PSTPIP1	CD14	0.710495	0.710495	positive
PSTPIP1	CD2	0.829491	0.829491	positive
PSTPIP1	CD37	0.852874	0.852874	positive
PSTPIP1	CD48	0.747673	0.747673	positive
PSTPIP1	CD52	0.716632	0.716632	positive
PSTPIP1	CD74	0.713173	0.713173	positive
PSTPIP1	CIITA	0.756461	0.756461	positive
PSTPIP1	CLEC10A	0.762632	0.762632	positive
PSTPIP1	CORO1A	0.865216	0.865216	positive
PSTPIP1	CSF1R	0.704711	0.704711	positive
PSTPIP1	CSF2RB	0.762626	0.762626	positive
PSTPIP1	CYTH4	0.873448	0.873448	positive
PSTPIP1	DOCK2	0.761355	0.761355	positive
PSTPIP1	DOK3	0.749357	0.749357	positive
PSTPIP1	EVI2B	0.769145	0.769145	positive
PSTPIP1	FAM78A	0.818179	0.818179	positive
PSTPIP1	FERMT3	0.881497	0.881497	positive
PSTPIP1	FGD3	0.760717	0.760717	positive
PSTPIP1	FGR	0.744727	0.744727	positive
PSTPIP1	GAB3	0.746272	0.746272	positive
PSTPIP1	GIMAP5	0.783196	0.783196	positive
PSTPIP1	GMFG	0.778925	0.778925	positive
PSTPIP1	HCK	0.715916	0.715916	positive
PSTPIP1	HCLS1	0.713318	0.713318	positive
PSTPIP1	HCST	0.848093	0.848093	positive
PSTPIP1	HK3	0.711186	0.711186	positive
PSTPIP1	HLA-DPB1	0.723049	0.723049	positive
PSTPIP1	IKZF1	0.772495	0.772495	positive
PSTPIP1	IL10RA	0.82924	0.82924	positive
PSTPIP1	IL21R	0.831112	0.831112	positive
PSTPIP1	IL2RG	0.789204	0.789204	positive
PSTPIP1	IRF8	0.75817	0.75817	positive
PSTPIP1	ITGAL	0.828415	0.828415	positive
PSTPIP1	ITGAX	0.75939	0.75939	positive
PSTPIP1	ITGB2	0.748096	0.748096	positive
PSTPIP1	ITGB7	0.771329	0.771329	positive
PSTPIP1	KCNAB2	0.718768	0.718768	positive
PSTPIP1	LAPTM5	0.771756	0.771756	positive
PSTPIP1	LCP2	0.795424	0.795424	positive
PSTPIP1	LILRB2	0.742658	0.742658	positive
PSTPIP1	LILRB4	0.721727	0.721727	positive
PSTPIP1	LPXN	0.805604	0.805604	positive
PSTPIP1	LSP1	0.770823	0.770823	positive
PSTPIP1	LST1	0.714713	0.714713	positive
PSTPIP1	MAP4K1	0.855234	0.855234	positive
PSTPIP1	NCF1	0.836115	0.836115	positive
PSTPIP1	NCF1C	0.775151	0.775151	positive
PSTPIP1	NCF4	0.800285	0.800285	positive
PSTPIP1	NFAM1	0.780966	0.780966	positive
PSTPIP1	PARVG	0.832728	0.832728	positive
PSTPIP1	PIK3R5	0.746237	0.746237	positive
PSTPIP1	PIK3R6	0.759307	0.759307	positive
PSTPIP1	PLEKHO2	0.742817	0.742817	positive
PSTPIP1	AKNA	0.713601	0.713601	positive
PSTPIP1	CD27	0.711467	0.711467	positive
PSTPIP1	CD3D	0.760847	0.760847	positive
PSTPIP1	CD5	0.759144	0.759144	positive
PSTPIP1	CD6	0.796604	0.796604	positive
PSTPIP1	CD96	0.703793	0.703793	positive
PSTPIP1	CXCR3	0.757892	0.757892	positive
PSTPIP1	CXCR6	0.721782	0.721782	positive
PSTPIP1	CYTIP	0.723257	0.723257	positive
PSTPIP1	FOXP3	0.726735	0.726735	positive
PSTPIP1	GBP5	0.702064	0.702064	positive
PSTPIP1	ICOS	0.742128	0.742128	positive
PSTPIP1	IL18BP	0.724875	0.724875	positive
PSTPIP1	IL2RB	0.719961	0.719961	positive
PSTPIP1	NLRC3	0.774827	0.774827	positive
PSTPIP1	PIK3CD	0.71664	0.71664	positive
PSTPIP1	PLEKHO1	0.709523	0.709523	positive
PSTPIP1	PTPN7	0.875123	0.875123	positive
PSTPIP1	PTPRC	0.769088	0.769088	positive
PSTPIP1	RAC2	0.748457	0.748457	positive
PSTPIP1	RASGRP2	0.74278	0.74278	positive
PSTPIP1	RCSD1	0.706272	0.706272	positive
PSTPIP1	RUNX3	0.704151	0.704151	positive
PSTPIP1	SELPLG	0.807716	0.807716	positive
PSTPIP1	SIGLEC10	0.720846	0.720846	positive
PSTPIP1	SLA	0.724952	0.724952	positive
PSTPIP1	SLAMF8	0.770538	0.770538	positive
PSTPIP1	SLC15A3	0.7457	0.7457	positive
PSTPIP1	SP140	0.729651	0.729651	positive
PSTPIP1	SPN	0.739859	0.739859	positive
PSTPIP1	TAGAP	0.767349	0.767349	positive
PSTPIP1	TIGIT	0.765584	0.765584	positive
PSTPIP1	TNFRSF1B	0.744861	0.744861	positive
PSTPIP1	TYROBP	0.725091	0.725091	positive
PSTPIP1	WIPF1	0.73063	0.73063	positive
CHAF1B	ASF1B	0.719922	0.719922	positive
CHAF1B	CDC45	0.712793	0.712793	positive
CHAF1B	CDT1	0.701661	0.701661	positive
CHAF1B	CHEK1	0.718521	0.718521	positive
CHAF1B	CLSPN	0.703531	0.703531	positive
CHAF1B	FAM111B	0.707818	0.707818	positive
CHAF1B	FEN1	0.72299	0.72299	positive
CHAF1B	MCM2	0.762364	0.762364	positive
CHAF1B	MCM6	0.765463	0.765463	positive
CHAF1B	SPAG5	0.719319	0.719319	positive
CHAF1B	STIL	0.73411	0.73411	positive
CHAF1B	WDR76	0.726859	0.726859	positive
CHAF1B	XRCC2	0.705382	0.705382	positive
CHAF1B	E2F1	0.708133	0.708133	positive
KCNAB2	ZEB2	0.711051	0.711051	positive
KCNAB2	ARHGEF6	0.722841	0.722841	positive
KCNAB2	CD4	0.76361	0.76361	positive
KCNAB2	IL16	0.704242	0.704242	positive
KCNAB2	ABI3	0.731678	0.731678	positive
KCNAB2	AGAP2	0.711108	0.711108	positive
KCNAB2	AOAH	0.75421	0.75421	positive
KCNAB2	ARHGAP25	0.724114	0.724114	positive
KCNAB2	ARHGAP30	0.840022	0.840022	positive
KCNAB2	BIN2	0.715938	0.715938	positive
KCNAB2	CCR5	0.704467	0.704467	positive
KCNAB2	CD37	0.771722	0.771722	positive
KCNAB2	CIITA	0.702655	0.702655	positive
KCNAB2	CMKLR1	0.745648	0.745648	positive
KCNAB2	CSF1R	0.730435	0.730435	positive
KCNAB2	CSF2RB	0.76717	0.76717	positive
KCNAB2	CYTH4	0.784352	0.784352	positive
KCNAB2	DOCK2	0.797859	0.797859	positive
KCNAB2	DOK3	0.753456	0.753456	positive
KCNAB2	EVI2B	0.704788	0.704788	positive
KCNAB2	FAM78A	0.771672	0.771672	positive
KCNAB2	FERMT3	0.798715	0.798715	positive
KCNAB2	FGD3	0.728221	0.728221	positive
KCNAB2	FGR	0.787527	0.787527	positive
KCNAB2	GAB3	0.708056	0.708056	positive
KCNAB2	HCK	0.715493	0.715493	positive
KCNAB2	HK3	0.748078	0.748078	positive
KCNAB2	IKZF1	0.7251	0.7251	positive
KCNAB2	IL10RA	0.803431	0.803431	positive
KCNAB2	IRF8	0.743398	0.743398	positive
KCNAB2	ITGAL	0.758351	0.758351	positive
KCNAB2	ITGAX	0.785661	0.785661	positive
KCNAB2	ITGB2	0.732505	0.732505	positive
KCNAB2	ITGAM	0.751611	0.751611	positive
KCNAB2	KLHL6	0.728913	0.728913	positive
KCNAB2	LAPTM5	0.734359	0.734359	positive
KCNAB2	LCP1	0.739242	0.739242	positive
KCNAB2	LCP2	0.729824	0.729824	positive
KCNAB2	LILRA6	0.703215	0.703215	positive
KCNAB2	LILRB2	0.706667	0.706667	positive
KCNAB2	LILRB4	0.71815	0.71815	positive
KCNAB2	LILRB5	0.708596	0.708596	positive
KCNAB2	LPXN	0.726252	0.726252	positive
KCNAB2	MPEG1	0.759119	0.759119	positive
KCNAB2	MS4A7	0.702713	0.702713	positive
KCNAB2	NCF1	0.735591	0.735591	positive
KCNAB2	NFAM1	0.835424	0.835424	positive
KCNAB2	P2RX7	0.765895	0.765895	positive
KCNAB2	PARVG	0.764624	0.764624	positive
KCNAB2	PIK3R5	0.822285	0.822285	positive
KCNAB2	PIK3R6	0.72747	0.72747	positive
KCNAB2	PLEKHO2	0.771571	0.771571	positive
KCNAB2	PRAM1	0.740786	0.740786	positive
KCNAB2	PREX1	0.760268	0.760268	positive
KCNAB2	PTPRC	0.728157	0.728157	positive
KCNAB2	PTPRO	0.711078	0.711078	positive
KCNAB2	SELPLG	0.738435	0.738435	positive
KCNAB2	SH2B3	0.737633	0.737633	positive
KCNAB2	SIGLEC1	0.744353	0.744353	positive
KCNAB2	SIRPA	0.745667	0.745667	positive
KCNAB2	SLA	0.705513	0.705513	positive
KCNAB2	SLAMF8	0.720615	0.720615	positive
KCNAB2	SLC15A3	0.755356	0.755356	positive
KCNAB2	SLC37A2	0.73913	0.73913	positive
KCNAB2	SLCO2B1	0.770278	0.770278	positive
KCNAB2	SPN	0.766745	0.766745	positive
KCNAB2	STK10	0.733788	0.733788	positive
MAP4K1	IL16	0.819991	0.819991	positive
MAP4K1	ABI3	0.735216	0.735216	positive
MAP4K1	AGAP2	0.774649	0.774649	positive
